"chr" "start" "end"
"5507" "chr3" 123277900 123278518
"5508" "chr3" 123303326 123303710
"5509" "chr3" 123348415 123348911
"5510" "chr3" 123361095 123361654
"5511" "chr3" 123370801 123371134
"5512" "chr3" 123371145 123371544
"5513" "chr3" 123375511 123375982
"5514" "chr3" 123420904 123421328
"5515" "chr3" 123437926 123438350
"5516" "chr3" 123442434 123442787
"5517" "chr3" 123443054 123443512
"5518" "chr3" 123444460 123444916
"5519" "chr3" 123463974 123464398
"5520" "chr3" 123469690 123470192
"5521" "chr3" 123492992 123493422
"5522" "chr3" 123499984 123500426
"5523" "chr3" 123595633 123596110
"5524" "chr3" 123599972 123600413
"5525" "chr3" 123626504 123626944
"5526" "chr3" 123659896 123660406
"5527" "chr3" 123698602 123699364
"5528" "chr3" 123735317 123735787
"5529" "chr3" 123751815 123752287
"5530" "chr3" 123798169 123798796
"5531" "chr3" 123965805 123966245
"5532" "chr3" 123996301 123996695
"5533" "chr3" 124000579 124001028
"5534" "chr3" 124066211 124066696
"5535" "chr3" 124070528 124070957
"5536" "chr3" 124187009 124187435
"5537" "chr3" 124205145 124205585
"5538" "chr3" 124211585 124212026
"5539" "chr3" 124245416 124245882
"5540" "chr3" 124269285 124269645
"5541" "chr3" 124278485 124279083
"5542" "chr3" 124283782 124284140
"5543" "chr3" 124295450 124295944
"5544" "chr3" 124339317 124339750
"5545" "chr3" 124407686 124408072
"5546" "chr3" 124480051 124480452
"5547" "chr3" 124487612 124488062
"5548" "chr3" 124505519 124506014
"5549" "chr3" 124546257 124546695
"5550" "chr3" 124569461 124569895
"5551" "chr3" 124620199 124620594
"5552" "chr3" 124624589 124625123
"5553" "chr3" 124642646 124643049
"5554" "chr3" 124647399 124647831
"5555" "chr3" 124705343 124705773
"5556" "chr3" 124714244 124714673
"5557" "chr3" 124751079 124751645
"5558" "chr3" 124764761 124765195
"5559" "chr3" 124773399 124773813
"5560" "chr3" 124774444 124774764
"5561" "chr3" 124778278 124778721
"5562" "chr3" 124794525 124794982
"5563" "chr3" 124860711 124861141
"5564" "chr3" 124869369 124869763
"5565" "chr3" 124882526 124882985
"5566" "chr3" 124884000 124884636
"5567" "chr3" 124910906 124911335
"5568" "chr3" 124913513 124914384
"5569" "chr3" 124921016 124921465
"5570" "chr3" 125094015 125094457
"5571" "chr3" 125111189 125111621
"5572" "chr3" 125117802 125118242
"5573" "chr3" 125122621 125123000
"5574" "chr3" 125156641 125157057
"5575" "chr3" 125301524 125301994
"5576" "chr3" 125304478 125304836
"5577" "chr3" 125322176 125322634
"5578" "chr3" 125398018 125398495
"5579" "chr3" 125403001 125403438
"5580" "chr3" 125416819 125417248
"5581" "chr3" 125461684 125462355
"5582" "chr3" 125485038 125485515
"5583" "chr3" 125579387 125579829
"5584" "chr3" 125635311 125635761
"5585" "chr3" 125640454 125641034
"5586" "chr3" 125647776 125648385
"5587" "chr3" 125654949 125655448
"5588" "chr3" 125691167 125691820
"5589" "chr3" 125800330 125800955
"5590" "chr3" 125803023 125803484
"5591" "chr3" 125822543 125823018
"5592" "chr3" 125832583 125833080
"5593" "chr3" 125851652 125852082
"5594" "chr3" 125852966 125853338
"5595" "chr3" 125869555 125870001
"5596" "chr3" 125917082 125917473
"5597" "chr3" 125931338 125931810
"5598" "chr3" 125931819 125932397
"5599" "chr3" 125964894 125965592
"5600" "chr3" 125978246 125978701
"5601" "chr3" 125979755 125980185
"5602" "chr3" 125986164 125986797
"5603" "chr3" 126061743 126062107
"5604" "chr3" 126067093 126067529
"5605" "chr3" 126070958 126071382
"5606" "chr3" 126108110 126108844
"5607" "chr3" 126191201 126191833
"5608" "chr3" 126194223 126194682
"5609" "chr3" 126206075 126206637
"5610" "chr3" 126241113 126241460
"5611" "chr3" 126247506 126247943
"5612" "chr3" 126286796 126287257
"5613" "chr3" 126289017 126289447
"5614" "chr3" 126373462 126373838
"5615" "chr3" 126378773 126379406
"5616" "chr3" 126383426 126383864
"5617" "chr3" 126398051 126398449
"5618" "chr3" 126422508 126423033
"5619" "chr3" 126456366 126456860
"5620" "chr3" 126465266 126465696
"5621" "chr3" 126471024 126471436
"5622" "chr3" 126554755 126555187
"5623" "chr3" 126645559 126645957
"5624" "chr3" 126658184 126658623
"5625" "chr3" 126663930 126664375
"5626" "chr3" 126679099 126679713
"5627" "chr3" 126691667 126692091
"5628" "chr3" 126701305 126701954
"5629" "chr3" 126703914 126704233
"5630" "chr3" 126714952 126715401
"5631" "chr3" 126720764 126721443
"5632" "chr3" 126735113 126735429
"5633" "chr3" 126842972 126843402
"5634" "chr3" 126889693 126890226
"5635" "chr3" 126896088 126896565
"5636" "chr3" 126973483 126973930
"5637" "chr3" 127007742 127008166
"5638" "chr3" 127023160 127023593
"5639" "chr3" 127061550 127062024
"5640" "chr3" 127085272 127085657
"5641" "chr3" 127092725 127093510
"5642" "chr3" 127125014 127125463
"5643" "chr3" 127147454 127147891
"5644" "chr3" 127174388 127175092
"5645" "chr3" 127192011 127192484
"5646" "chr3" 127263109 127263429
"5647" "chr3" 127266622 127267298
"5648" "chr3" 127275390 127275854
"5649" "chr3" 127293611 127294178
"5650" "chr3" 127309639 127310094
"5651" "chr3" 127310834 127311264
"5652" "chr3" 127370972 127371599
"5653" "chr3" 127398405 127398829
"5654" "chr3" 127402547 127402977
"5655" "chr3" 127409695 127410073
"5656" "chr3" 127413233 127413663
"5657" "chr3" 127414817 127415410
"5658" "chr3" 127415909 127416356
"5659" "chr3" 127419365 127419735
"5660" "chr3" 127465221 127465667
"5661" "chr3" 127466841 127467323
"5662" "chr3" 127468454 127468940
"5663" "chr3" 127480105 127480535
"5664" "chr3" 127487533 127487963
"5665" "chr3" 127509733 127510327
"5666" "chr3" 127538876 127539396
"5667" "chr3" 127542071 127542445
"5668" "chr3" 127544587 127545202
"5669" "chr3" 127550661 127551086
"5670" "chr3" 127572477 127572903
"5671" "chr3" 127576118 127576552
"5672" "chr3" 127584802 127585273
"5673" "chr3" 127609795 127610283
"5674" "chr3" 127678724 127679160
"5675" "chr3" 127689830 127690210
"5676" "chr3" 127730037 127730444
"5677" "chr3" 127779268 127779750
"5678" "chr3" 127786767 127787497
"5679" "chr3" 127794419 127794774
"5680" "chr3" 127813118 127813470
"5681" "chr3" 127813941 127814360
"5682" "chr3" 127831316 127831746
"5683" "chr3" 127852350 127852713
"5684" "chr3" 127889734 127890185
"5685" "chr3" 127945618 127946012
"5686" "chr3" 127993680 127994257
"5687" "chr3" 127997734 127998143
"5688" "chr3" 128025851 128026286
"5689" "chr3" 128040891 128041315
"5690" "chr3" 128088689 128089233
"5691" "chr3" 128127295 128127898
"5692" "chr3" 128144881 128145520
"5693" "chr3" 128157323 128157780
"5694" "chr3" 128183016 128183479
"5695" "chr3" 128201841 128202311
"5696" "chr3" 128208890 128209314
"5697" "chr3" 128211569 128211927
"5698" "chr3" 128216445 128217310
"5699" "chr3" 128221903 128222339
"5700" "chr3" 128272941 128273408
"5701" "chr3" 128286491 128287014
"5702" "chr3" 128291369 128291800
"5703" "chr3" 128303274 128303634
"5704" "chr3" 128309754 128310185
"5705" "chr3" 128327194 128327564
"5706" "chr3" 128336277 128336893
"5707" "chr3" 128338954 128339485
"5708" "chr3" 128384170 128384616
"5709" "chr3" 128399513 128400246
"5710" "chr3" 128464576 128465006
"5711" "chr3" 128503077 128503492
"5712" "chr3" 128506091 128506541
"5713" "chr3" 128513881 128514503
"5714" "chr3" 128563966 128564407
"5715" "chr3" 128564731 128565418
"5716" "chr3" 128569032 128569655
"5717" "chr3" 128582360 128582811
"5718" "chr3" 128594402 128594792
"5719" "chr3" 128636138 128636524
"5720" "chr3" 128669379 128669972
"5721" "chr3" 128689083 128689487
"5722" "chr3" 128722642 128723054
"5723" "chr3" 128735212 128735684
"5724" "chr3" 128742743 128743200
"5725" "chr3" 128745919 128746533
"5726" "chr3" 128765276 128765652
"5727" "chr3" 128772216 128772819
"5728" "chr3" 128825115 128825676
"5729" "chr3" 128839313 128839798
"5730" "chr3" 128880382 128880793
"5731" "chr3" 128881498 128881962
"5732" "chr3" 128947682 128948177
"5733" "chr3" 128964488 128964953
"5734" "chr3" 129033568 129034036
"5735" "chr3" 129035012 129035901
"5736" "chr3" 129042699 129043146
"5737" "chr3" 129047517 129047915
"5738" "chr3" 129062593 129063122
"5739" "chr3" 129070770 129071305
"5740" "chr3" 129102116 129102495
"5741" "chr3" 129118395 129118803
"5742" "chr3" 129140813 129141271
"5743" "chr3" 129147083 129147479
"5744" "chr3" 129160598 129161031
"5745" "chr3" 129201512 129201961
"5746" "chr3" 129209019 129209430
"5747" "chr3" 129312053 129312497
"5748" "chr3" 129324239 129324771
"5749" "chr3" 129327481 129327971
"5750" "chr3" 129330700 129331149
"5751" "chr3" 129344277 129344728
"5752" "chr3" 129345455 129345851
"5753" "chr3" 129345874 129346348
"5754" "chr3" 129346727 129347151
"5755" "chr3" 129369112 129369480
"5756" "chr3" 129370195 129370799
"5757" "chr3" 129543791 129544172
"5758" "chr3" 129548379 129548803
"5759" "chr3" 129653311 129653740
"5760" "chr3" 129657172 129657633
"5761" "chr3" 129661071 129661449
"5762" "chr3" 129711721 129712179
"5763" "chr3" 129721842 129722422
"5764" "chr3" 129745202 129745654
"5765" "chr3" 129809509 129809965
"5766" "chr3" 129816968 129817541
"5767" "chr3" 129824822 129825246
"5768" "chr3" 129855133 129855598
"5769" "chr3" 129862459 129863112
"5770" "chr3" 129874247 129874715
"5771" "chr3" 129961686 129962116
"5772" "chr3" 129995031 129995372
"5773" "chr3" 130199539 130200019
"5774" "chr3" 130257872 130258240
"5775" "chr3" 130418605 130419033
"5776" "chr3" 130478569 130478938
"5777" "chr3" 130611741 130612478
"5778" "chr3" 130613113 130613487
"5779" "chr3" 130752290 130752723
"5780" "chr3" 130766380 130766834
"5781" "chr3" 130771852 130772252
"5782" "chr3" 130861386 130861816
"5783" "chr3" 130912725 130913174
"5784" "chr3" 130935544 130935985
"5785" "chr3" 130950509 130950954
"5786" "chr3" 131245558 131245996
"5787" "chr3" 131268161 131268602
"5788" "chr3" 131287329 131287770
"5789" "chr3" 131376918 131377358
"5790" "chr3" 131513611 131513991
"5791" "chr3" 131725424 131725848
"5792" "chr3" 131748107 131748738
"5793" "chr3" 131753727 131754105
"5794" "chr3" 131757042 131757466
"5795" "chr3" 131899070 131899690
"5796" "chr3" 131929576 131930002
"5797" "chr3" 131972068 131972492
"5798" "chr3" 131975798 131976225
"5799" "chr3" 131987767 131988401
"5800" "chr3" 132061030 132061462
"5801" "chr3" 132061819 132062470
"5802" "chr3" 132071390 132071770
"5803" "chr3" 132118179 132118530
"5804" "chr3" 132254489 132255647
"5805" "chr3" 132256030 132256539
"5806" "chr3" 132361037 132361487
"5807" "chr3" 132378136 132378775
"5808" "chr3" 132440582 132441043
"5809" "chr3" 132445122 132445558
"5810" "chr3" 132449877 132450328
"5811" "chr3" 132522635 132523097
"5812" "chr3" 132760071 132760452
"5813" "chr3" 132886832 132887262
"5814" "chr3" 132993271 132993695
"5815" "chr3" 133003064 133003488
"5816" "chr3" 133095642 133096066
"5817" "chr3" 133096256 133096716
"5818" "chr3" 133103294 133103916
"5819" "chr3" 133105707 133106137
"5820" "chr3" 133142405 133142791
"5821" "chr3" 133156387 133156817
"5822" "chr3" 133162712 133163202
"5823" "chr3" 133176266 133176723
"5824" "chr3" 133183365 133183797
"5825" "chr3" 133206740 133207369
"5826" "chr3" 133213290 133213714
"5827" "chr3" 133291896 133292377
"5828" "chr3" 133293215 133293596
"5829" "chr3" 133297394 133297850
"5830" "chr3" 133381070 133381532
"5831" "chr3" 133382569 133382993
"5832" "chr3" 133537668 133538052
"5833" "chr3" 133540699 133541322
"5834" "chr3" 133551287 133551719
"5835" "chr3" 133583930 133584393
"5836" "chr3" 133619890 133620365
"5837" "chr3" 133629230 133629689
"5838" "chr3" 133645734 133646179
"5839" "chr3" 133646423 133647046
"5840" "chr3" 133649195 133649565
"5841" "chr3" 133656572 133657019
"5842" "chr3" 133657484 133657918
"5843" "chr3" 133681649 133682020
"5844" "chr3" 133683355 133683791
"5845" "chr3" 133711227 133711697
"5846" "chr3" 133758322 133758755
"5847" "chr3" 133779018 133779368
"5848" "chr3" 133844967 133845415
"5849" "chr3" 133863979 133864488
"5850" "chr3" 133909117 133909547
"5851" "chr3" 133916469 133916893
"5852" "chr3" 133930679 133931062
"5853" "chr3" 133931694 133932140
"5854" "chr3" 133943362 133943808
"5855" "chr3" 134018406 134018847
"5856" "chr3" 134019318 134019748
"5857" "chr3" 134026867 134027616
"5858" "chr3" 134031197 134031656
"5859" "chr3" 134031924 134032389
"5860" "chr3" 134052289 134052728
"5861" "chr3" 134058122 134058527
"5862" "chr3" 134077269 134077719
"5863" "chr3" 134086129 134086585
"5864" "chr3" 134090129 134090706
"5865" "chr3" 134097153 134097608
"5866" "chr3" 134146307 134146766
"5867" "chr3" 134168061 134168543
"5868" "chr3" 134172494 134172957
"5869" "chr3" 134192726 134193181
"5870" "chr3" 134198370 134198794
"5871" "chr3" 134211309 134211735
"5872" "chr3" 134245858 134246299
"5873" "chr3" 134319623 134320061
"5874" "chr3" 134349278 134349707
"5875" "chr3" 134359732 134360376
"5876" "chr3" 134369705 134370142
"5877" "chr3" 134396080 134396484
"5878" "chr3" 134472867 134473203
"5879" "chr3" 134474011 134474423
"5880" "chr3" 134513694 134514069
"5881" "chr3" 134514518 134514889
"5882" "chr3" 134557393 134557864
"5883" "chr3" 134571936 134572295
"5884" "chr3" 134604744 134605178
"5885" "chr3" 134697566 134697935
"5886" "chr3" 134956181 134956605
"5887" "chr3" 134959247 134959671
"5888" "chr3" 134964888 134965312
"5889" "chr3" 135222685 135223076
"5890" "chr3" 135235076 135235533
"5891" "chr3" 135455552 135456000
"5892" "chr3" 135481259 135481737
"5893" "chr3" 135511016 135511460
"5894" "chr3" 135613966 135614518
"5895" "chr3" 135623974 135624552
"5896" "chr3" 135637419 135637933
"5897" "chr3" 135761452 135761885
"5898" "chr3" 135789892 135790539
"5899" "chr3" 135794067 135794444
"5900" "chr3" 135797539 135798010
"5901" "chr3" 135897851 135898275
"5902" "chr3" 135968977 135969604
"5903" "chr3" 135969854 135970313
"5904" "chr3" 135994876 135995308
"5905" "chr3" 136024714 136025116
"5906" "chr3" 136070610 136071277
"5907" "chr3" 136110464 136110824
"5908" "chr3" 136264479 136264878
"5909" "chr3" 136265552 136265982
"5910" "chr3" 136453224 136453654
"5911" "chr3" 136471072 136471443
"5912" "chr3" 136471610 136472190
"5913" "chr3" 136477294 136477733
"5914" "chr3" 136536838 136537357
"5915" "chr3" 136537566 136538065
"5916" "chr3" 136581034 136581720
"5917" "chr3" 136668524 136668974
"5918" "chr3" 136730274 136730706
"5919" "chr3" 136732718 136733326
"5920" "chr3" 136751248 136751850
"5921" "chr3" 136754481 136754905
"5922" "chr3" 136824076 136824503
"5923" "chr3" 136829027 136829613
"5924" "chr3" 136840525 136840949
"5925" "chr3" 136936519 136937169
"5926" "chr3" 137023492 137023861
"5927" "chr3" 137065954 137066409
"5928" "chr3" 137128403 137128773
"5929" "chr3" 137233695 137234080
"5930" "chr3" 137411603 137412089
"5931" "chr3" 137427812 137428275
"5932" "chr3" 137511468 137511892
"5933" "chr3" 137665191 137665615
"5934" "chr3" 137690038 137690409
"5935" "chr3" 137758399 137758887
"5936" "chr3" 137768341 137768786
"5937" "chr3" 137771013 137771437
"5938" "chr3" 137787368 137787834
"5939" "chr3" 137816191 137816869
"5940" "chr3" 137820395 137820829
"5941" "chr3" 137833694 137834354
"5942" "chr3" 137837692 137838130
"5943" "chr3" 137899398 137899854
"5944" "chr3" 137981929 137982364
"5945" "chr3" 138003767 138004213
"5946" "chr3" 138047151 138047615
"5947" "chr3" 138047947 138048320
"5948" "chr3" 138049989 138050418
"5949" "chr3" 138051304 138051728
"5950" "chr3" 138066992 138067432
"5951" "chr3" 138116746 138117198
"5952" "chr3" 138136327 138136754
"5953" "chr3" 138145050 138145474
"5954" "chr3" 138181666 138182107
"5955" "chr3" 138198177 138198574
"5956" "chr3" 138286214 138286588
"5957" "chr3" 138313276 138313863
"5958" "chr3" 138417974 138418500
"5959" "chr3" 138553012 138553552
"5960" "chr3" 138628769 138629101
"5961" "chr3" 138634202 138634610
"5962" "chr3" 138634769 138635158
"5963" "chr3" 138641285 138641673
"5964" "chr3" 138642285 138642885
"5965" "chr3" 138654803 138655611
"5966" "chr3" 138660114 138660509
"5967" "chr3" 138665024 138665454
"5968" "chr3" 138680043 138680686
"5969" "chr3" 138698552 138699188
"5970" "chr3" 138739592 138740157
"5971" "chr3" 138763676 138764164
"5972" "chr3" 138830656 138831235
"5973" "chr3" 138832251 138832794
"5974" "chr3" 138921151 138921805
"5975" "chr3" 138960555 138961040
"5976" "chr3" 139006943 139007487
"5977" "chr3" 139038599 139039014
"5978" "chr3" 139048155 139048597
"5979" "chr3" 139072784 139073199
"5980" "chr3" 139146372 139146747
"5981" "chr3" 139174619 139175094
"5982" "chr3" 139225636 139226006
"5983" "chr3" 139238909 139239614
"5984" "chr3" 139241256 139241688
"5985" "chr3" 139260687 139261168
"5986" "chr3" 139280947 139281371
"5987" "chr3" 139283056 139283524
"5988" "chr3" 139307255 139307699
"5989" "chr3" 139347869 139348315
"5990" "chr3" 139396187 139396614
"5991" "chr3" 139437244 139437668
"5992" "chr3" 139491847 139492374
"5993" "chr3" 139653328 139653763
"5994" "chr3" 139654007 139654505
"5995" "chr3" 139656530 139656890
"5996" "chr3" 139701220 139701662
"5997" "chr3" 139770150 139770606
"5998" "chr3" 139812023 139812463
"5999" "chr3" 139847379 139848001
"6000" "chr3" 139879377 139879807
"6001" "chr3" 139925500 139925936
"6002" "chr3" 139935071 139935495
"6003" "chr3" 139938862 139939332
"6004" "chr3" 139995467 139995909
"6005" "chr3" 140079168 140079598
"6006" "chr3" 140096462 140096892
"6007" "chr3" 140217961 140218422
"6008" "chr3" 140271246 140271613
"6009" "chr3" 140271732 140272194
"6010" "chr3" 140298119 140298549
"6011" "chr3" 140455895 140456330
"6012" "chr3" 140582503 140582952
"6013" "chr3" 140617146 140617581
"6014" "chr3" 140629723 140630154
"6015" "chr3" 140641437 140641882
"6016" "chr3" 140660483 140660936
"6017" "chr3" 140691677 140692088
"6018" "chr3" 140718869 140719246
"6019" "chr3" 140730350 140730944
"6020" "chr3" 140768563 140769012
"6021" "chr3" 140769823 140770253
"6022" "chr3" 140770461 140770837
"6023" "chr3" 140824622 140825031
"6024" "chr3" 140833852 140834340
"6025" "chr3" 140911057 140911552
"6026" "chr3" 140950381 140950821
"6027" "chr3" 140954435 140954751
"6028" "chr3" 140974744 140975214
"6029" "chr3" 140998140 140998536
"6030" "chr3" 141021040 141021479
"6031" "chr3" 141022228 141022625
"6032" "chr3" 141024265 141024689
"6033" "chr3" 141027454 141027847
"6034" "chr3" 141030576 141030951
"6035" "chr3" 141079700 141080065
"6036" "chr3" 141085259 141085801
"6037" "chr3" 141088879 141089338
"6038" "chr3" 141129250 141129674
"6039" "chr3" 141144117 141144567
"6040" "chr3" 141160211 141160592
"6041" "chr3" 141170878 141171254
"6042" "chr3" 141173760 141174393
"6043" "chr3" 141178909 141179355
"6044" "chr3" 141184009 141184457
"6045" "chr3" 141193061 141193448
"6046" "chr3" 141280259 141280663
"6047" "chr3" 141295242 141295703
"6048" "chr3" 141363695 141364300
"6049" "chr3" 141448061 141448581
"6050" "chr3" 141456882 141457502
"6051" "chr3" 141501186 141501626
"6052" "chr3" 141512292 141512716
"6053" "chr3" 141564250 141564674
"6054" "chr3" 141573572 141574029
"6055" "chr3" 141594324 141594700
"6056" "chr3" 141632034 141632458
"6057" "chr3" 141658962 141659610
"6058" "chr3" 141681382 141681754
"6059" "chr3" 141717483 141717956
"6060" "chr3" 141741135 141741565
"6061" "chr3" 141845003 141845442
"6062" "chr3" 141848602 141849039
"6063" "chr3" 141859479 141859905
"6064" "chr3" 141871175 141871627
"6065" "chr3" 141899612 141900006
"6066" "chr3" 141929340 141930286
"6067" "chr3" 141945301 141945749
"6068" "chr3" 141998849 141999255
"6069" "chr3" 142085240 142085693
"6070" "chr3" 142305607 142306032
"6071" "chr3" 142399556 142399986
"6072" "chr3" 142443611 142444065
"6073" "chr3" 142547506 142547923
"6074" "chr3" 142563184 142563619
"6075" "chr3" 142575829 142576280
"6076" "chr3" 142585813 142586255
"6077" "chr3" 142623873 142624308
"6078" "chr3" 142647967 142648354
"6079" "chr3" 142649377 142649807
"6080" "chr3" 142650052 142650523
"6081" "chr3" 142694139 142694574
"6082" "chr3" 142705880 142706330
"6083" "chr3" 142712815 142713399
"6084" "chr3" 142735127 142735579
"6085" "chr3" 142756718 142757170
"6086" "chr3" 142759073 142759515
"6087" "chr3" 142789889 142790526
"6088" "chr3" 142803917 142804287
"6089" "chr3" 142839708 142840075
"6090" "chr3" 142840085 142840713
"6091" "chr3" 142853950 142854380
"6092" "chr3" 143023572 143023961
"6093" "chr3" 143046225 143046742
"6094" "chr3" 143047288 143047764
"6095" "chr3" 143067747 143068263
"6096" "chr3" 143152606 143152993
"6097" "chr3" 143363315 143363739
"6098" "chr3" 143367520 143367954
"6099" "chr3" 143393213 143393789
"6100" "chr3" 143416840 143417210
"6101" "chr3" 143482417 143482810
"6102" "chr3" 143494198 143494637
"6103" "chr3" 143514578 143514932
"6104" "chr3" 143604668 143605028
"6105" "chr3" 143614604 143615040
"6106" "chr3" 143670189 143670613
"6107" "chr3" 143671473 143671977
"6108" "chr3" 143689634 143690070
"6109" "chr3" 143690181 143690537
"6110" "chr3" 143691291 143692281
"6111" "chr3" 143694355 143694810
"6112" "chr3" 144355689 144356125
"6113" "chr3" 144406712 144407120
"6114" "chr3" 144489626 144490067
"6115" "chr3" 144561920 144562333
"6116" "chr3" 145485665 145486067
"6117" "chr3" 145494555 145494992
"6118" "chr3" 145525802 145526404
"6119" "chr3" 145633554 145633978
"6120" "chr3" 145738750 145739258
"6121" "chr3" 145783271 145783695
"6122" "chr3" 145866106 145866536
"6123" "chr3" 145877944 145878314
"6124" "chr3" 145881303 145881733
"6125" "chr3" 145905095 145905528
"6126" "chr3" 145907337 145907731
"6127" "chr3" 145936657 145937081
"6128" "chr3" 145940483 145940944
"6129" "chr3" 146044886 146045342
"6130" "chr3" 146051909 146052337
"6131" "chr3" 146100167 146100608
"6132" "chr3" 146221108 146221612
"6133" "chr3" 146295452 146295883
"6134" "chr3" 146307684 146308130
"6135" "chr3" 146312665 146313084
"6136" "chr3" 146356521 146356917
"6137" "chr3" 146358601 146359027
"6138" "chr3" 146359078 146359472
"6139" "chr3" 146465666 146466108
"6140" "chr3" 146535504 146535881
"6141" "chr3" 146837818 146838242
"6142" "chr3" 146909562 146910200
"6143" "chr3" 147074758 147075197
"6144" "chr3" 147079606 147079998
"6145" "chr3" 147101402 147101826
"6146" "chr3" 147102520 147103010
"6147" "chr3" 147109926 147110303
"6148" "chr3" 147133607 147134081
"6149" "chr3" 147334770 147335216
"6150" "chr3" 147556403 147556846
"6151" "chr3" 147663772 147664160
"6152" "chr3" 147793909 147794288
"6153" "chr3" 147795071 147795705
"6154" "chr3" 147845907 147846335
"6155" "chr3" 147879922 147880356
"6156" "chr3" 147920170 147920600
"6157" "chr3" 148027145 148027598
"6158" "chr3" 148084488 148084965
"6159" "chr3" 148097534 148097958
"6160" "chr3" 148177709 148178139
"6161" "chr3" 148349288 148349705
"6162" "chr3" 148434401 148434831
"6163" "chr3" 148436776 148437200
"6164" "chr3" 148445025 148445440
"6165" "chr3" 148579032 148579456
"6166" "chr3" 148598437 148598888
"6167" "chr3" 148661346 148661740
"6168" "chr3" 148665031 148665455
"6169" "chr3" 148668579 148669024
"6170" "chr3" 148673237 148673661
"6171" "chr3" 148675409 148676020
"6172" "chr3" 148680302 148680755
"6173" "chr3" 148708833 148709457
"6174" "chr3" 148838015 148838447
"6175" "chr3" 148990852 148991341
"6176" "chr3" 149008936 149009557
"6177" "chr3" 149052080 149052511
"6178" "chr3" 149061685 149062131
"6179" "chr3" 149070241 149070866
"6180" "chr3" 149086110 149086783
"6181" "chr3" 149089021 149089452
"6182" "chr3" 149111116 149111526
"6183" "chr3" 149198178 149198598
"6184" "chr3" 149205357 149205784
"6185" "chr3" 149206854 149207476
"6186" "chr3" 149211967 149212365
"6187" "chr3" 149230067 149230423
"6188" "chr3" 149245512 149246014
"6189" "chr3" 149248416 149249053
"6190" "chr3" 149258902 149259336
"6191" "chr3" 149286609 149287140
"6192" "chr3" 149376107 149376580
"6193" "chr3" 149435199 149435623
"6194" "chr3" 149470222 149470705
"6195" "chr3" 149483507 149483939
"6196" "chr3" 149488022 149488518
"6197" "chr3" 149489430 149490012
"6198" "chr3" 149526013 149526360
"6199" "chr3" 149597644 149598275
"6200" "chr3" 149620514 149620967
"6201" "chr3" 149654512 149655125
"6202" "chr3" 149684836 149685312
"6203" "chr3" 149686936 149687374
"6204" "chr3" 149693670 149694143
"6205" "chr3" 149901945 149902330
"6206" "chr3" 149933866 149934359
"6207" "chr3" 149938996 149939657
"6208" "chr3" 149945555 149945940
"6209" "chr3" 149956764 149957214
"6210" "chr3" 150004275 150004727
"6211" "chr3" 150021552 150021976
"6212" "chr3" 150067401 150067825
"6213" "chr3" 150087877 150088337
"6214" "chr3" 150090541 150090991
"6215" "chr3" 150102661 150103085
"6216" "chr3" 150125975 150126499
"6217" "chr3" 150127675 150128295
"6218" "chr3" 150213362 150213997
"6219" "chr3" 150221125 150221596
"6220" "chr3" 150239221 150239681
"6221" "chr3" 150246240 150246679
"6222" "chr3" 150295632 150296062
"6223" "chr3" 150308446 150308865
"6224" "chr3" 150320994 150321710
"6225" "chr3" 150421201 150422051
"6226" "chr3" 150439077 150439687
"6227" "chr3" 150481627 150482061
"6228" "chr3" 150505542 150505930
"6229" "chr3" 150511452 150511876
"6230" "chr3" 150548000 150548510
"6231" "chr3" 150558497 150558945
"6232" "chr3" 150583070 150583478
"6233" "chr3" 150643424 150644040
"6234" "chr3" 150726406 150726927
"6235" "chr3" 150784806 150785263
"6236" "chr3" 150803074 150803475
"6237" "chr3" 150804428 150804852
"6238" "chr3" 150863773 150864417
"6239" "chr3" 150874378 150874808
"6240" "chr3" 150883897 150884327
"6241" "chr3" 150886064 150886457
"6242" "chr3" 150928872 150929302
"6243" "chr3" 150932276 150932649
"6244" "chr3" 150945491 150945907
"6245" "chr3" 151000667 151001111
"6246" "chr3" 151008444 151008870
"6247" "chr3" 151022805 151023256
"6248" "chr3" 151045366 151045822
"6249" "chr3" 151097145 151097516
"6250" "chr3" 151130738 151131187
"6251" "chr3" 151139699 151140191
"6252" "chr3" 151143776 151144412
"6253" "chr3" 151157344 151157762
"6254" "chr3" 151186075 151186449
"6255" "chr3" 151296301 151296734
"6256" "chr3" 151378589 151379085
"6257" "chr3" 151556780 151557167
"6258" "chr3" 151636049 151636432
"6259" "chr3" 151743941 151744368
"6260" "chr3" 151789714 151790155
"6261" "chr3" 151791035 151791448
"6262" "chr3" 151793846 151794317
"6263" "chr3" 151841197 151841677
"6264" "chr3" 151901223 151901643
"6265" "chr3" 152161794 152162243
"6266" "chr3" 152184462 152184896
"6267" "chr3" 152189771 152190149
"6268" "chr3" 152192339 152192743
"6269" "chr3" 152226430 152226924
"6270" "chr3" 152242337 152242761
"6271" "chr3" 152257060 152257570
"6272" "chr3" 152292240 152292664
"6273" "chr3" 152552219 152552992
"6274" "chr3" 152553002 152553445
"6275" "chr3" 152628007 152628445
"6276" "chr3" 152655018 152655406
"6277" "chr3" 152656774 152657138
"6278" "chr3" 152678983 152679469
"6279" "chr3" 152743760 152744196
"6280" "chr3" 152760837 152761197
"6281" "chr3" 152882921 152883385
"6282" "chr3" 152891611 152892322
"6283" "chr3" 152927877 152928377
